nmr.gene_id,nmr.symbol,mouse.gene_id,mouse.symbol
101720139,LOC101720139,ENSMUSG00000030994,D7Ertd443e
101701778,Adam12,ENSMUSG00000054555,Adam12
101702470,Fank1,ENSMUSG00000053111,Fank1
101720489,Dhx32,ENSMUSG00000030986,Dhx32
101721059,Bccip,ENSMUSG00000030983,Bccip
101721656,Uros,ENSMUSG00000030979,Uros
101722010,Mmp21,ENSMUSG00000030981,Mmp21
101722368,Edrf1,ENSMUSG00000039990,Edrf1
101703190,Tex36,ENSMUSG00000030976,Tex36
101723409,Zranb1,ENSMUSG00000030967,Zranb1
101725340,Fam175b,ENSMUSG00000030965,Fam175b
101724958,Mettl10,ENSMUSG00000030960,Mettl10
101724602,Fam53b,ENSMUSG00000030956,Fam53b
101723766,Lhpp,ENSMUSG00000030946,Lhpp
101725966,Nkx1-2,ENSMUSG00000048528,Nkx1-2
101704268,Oat,ENSMUSG00000030934,Oat
101726691,Chst15,ENSMUSG00000030930,Chst15
101696805,Cpxm2,ENSMUSG00000030862,Cpxm2
101697179,Gpr26,ENSMUSG00000040125,Gpr26
101697549,Bub3,ENSMUSG00000066979,Bub3
101698160,Hmx2,ENSMUSG00000050100,Hmx2
101698550,Hmx3,ENSMUSG00000040148,Hmx3
101698912,Acadsb,ENSMUSG00000030861,Acadsb
101699513,Ikzf5,ENSMUSG00000040167,Ikzf5
101700708,Pstk,ENSMUSG00000063179,Pstk
101700346,LOC101700346,ENSMUSG00000040177,2310057M21Rik
101703079,Htra1,ENSMUSG00000006205,Htra1
101703424,Plekha1,ENSMUSG00000040268,Plekha1
101704748,LOC101704748,ENSMUSG00000030917,Tmem159
101705342,Btbd16,ENSMUSG00000040298,Btbd16
101705082,Tacc2,ENSMUSG00000030852,Tacc2
101705968,Nsmce4a,ENSMUSG00000040331,Nsmce4a
101706919,Ate1,ENSMUSG00000030850,Ate1
101709077,Fgfr2,ENSMUSG00000030849,Fgfr2
101711960,Wdr11,ENSMUSG00000042055,Wdr11
101712912,Ppapdc1a,ENSMUSG00000070366,Plpp4
101713535,LOC101713535,ENSMUSG00000030859,Fam24a
101713885,Sec23ip,ENSMUSG00000055319,Sec23ip
101715148,Mcmbp,ENSMUSG00000048170,Mcmbp
101708953,Inpp5f,ENSMUSG00000042105,Inpp5f
101716547,Bag3,ENSMUSG00000030847,Bag3
101709671,Tial1,ENSMUSG00000030846,Tial1
101718163,Rgs10,ENSMUSG00000030844,Rgs10
101718850,Grk5,ENSMUSG00000003228,Grk5
101719189,Prdx3,ENSMUSG00000024997,Prdx3
101719786,Fam45a,ENSMUSG00000024993,Fam45a
101720840,Eif3a,ENSMUSG00000024991,Eif3a
101721183,Nanos1,ENSMUSG00000072437,Nanos1
101721897,Cacul1,ENSMUSG00000033417,Cacul1
101722716,Prlhr,ENSMUSG00000045052,Prlhr
101723055,Fam204a,ENSMUSG00000057858,Fam204a
101724135,Rab11fip2,ENSMUSG00000040022,Rab11fip2
101724841,Emx2,ENSMUSG00000043969,Emx2
101725211,Pdzd8,ENSMUSG00000074746,Pdzd8
101725597,Slc18a2,ENSMUSG00000025094,Slc18a2
101725968,Kcnk18,ENSMUSG00000040901,Kcnk18
101726328,Vax1,ENSMUSG00000006270,Vax1
101698301,Eno4,ENSMUSG00000048029,Eno4
101726693,Hspa12a,ENSMUSG00000025092,Hspa12a
101711475,LOC101711475,ENSMUSG00000026931,1700019N19Rik
101698796,Pnliprp2,ENSMUSG00000025091,Pnliprp2
101711849,Pnliprp1,ENSMUSG00000042179,Pnliprp1
101699514,Ccdc172,ENSMUSG00000025090,Ccdc172
101699880,Gfra1,ENSMUSG00000025089,Gfra1
101701189,Atrnl1,ENSMUSG00000054843,Atrnl1
101701564,Trub1,ENSMUSG00000025086,Trub1
101702253,Fam160b1,ENSMUSG00000033478,Fam160b1
101703529,Ablim1,ENSMUSG00000025085,Ablim1
101704500,Afap1l2,ENSMUSG00000025083,Afap1l2
101705083,Vwa2,ENSMUSG00000025082,Vwa2
101712546,Tdrd1,ENSMUSG00000025081,Tdrd1
101706180,Ccdc186,ENSMUSG00000035173,Ccdc186
101706546,Adrb1,ENSMUSG00000035283,Adrb1
101707646,Nhlrc2,ENSMUSG00000025078,Nhlrc2
101708258,Dclre1a,ENSMUSG00000025077,Dclre1a
101708593,Plekhs1,ENSMUSG00000035818,Plekhs1
101709568,Casp7,ENSMUSG00000025076,Casp7
101712913,Nrap,ENSMUSG00000049134,Nrap
101708951,Habp2,ENSMUSG00000025075,Habp2
101710380,Tcf7l2,ENSMUSG00000024985,Tcf7l2
101719787,Vti1a,ENSMUSG00000024983,Vti1a
101719190,Zdhhc6,ENSMUSG00000024982,Zdhhc6
101720490,Acsl5,ENSMUSG00000024981,Acsl5
101713282,LOC101713282,ENSMUSG00000055523,Gucy2g
101722012,Tectb,ENSMUSG00000024979,Tectb
101722717,Gpam,ENSMUSG00000024978,Gpam
101723298,Adra2a,ENSMUSG00000033717,Adra2a
101725341,Shoc2,ENSMUSG00000024976,Shoc2
101714329,Pdcd4,ENSMUSG00000024975,Pdcd4
101714682,Rbm20,ENSMUSG00000043639,Rbm20
101725969,Smc3,ENSMUSG00000024974,Smc3
101726329,Dusp5,ENSMUSG00000034765,Dusp5
101726695,Smndc1,ENSMUSG00000025024,Smndc1
101697683,Mxi1,ENSMUSG00000025025,Mxi1
101715401,Add3,ENSMUSG00000025026,Add3
101698797,Xpnpep1,ENSMUSG00000025027,Xpnpep1
101717714,Rad51ap2,ENSMUSG00000086022,Rad51ap2
101716324,Vsnl1,ENSMUSG00000054459,Vsnl1
101718055,Smc6,ENSMUSG00000020608,Smc6
101716898,Gen1,ENSMUSG00000051235,Gen1
101718396,Msgn1,ENSMUSG00000047002,Msgn1
101718392,Kcns3,ENSMUSG00000043673,Kcns3
101720018,Rdh14,ENSMUSG00000020621,Rdh14
101720599,Osr1,ENSMUSG00000048387,Osr1
101722831,Ttc32,ENSMUSG00000066637,Ttc32
101721184,Wdr35,ENSMUSG00000066643,Wdr35
101721547,Matn3,ENSMUSG00000020583,Matn3
101723178,Laptm4a,ENSMUSG00000020585,Laptm4a
101723528,Sdc1,ENSMUSG00000020592,Sdc1
101724249,Pum2,ENSMUSG00000020594,Pum2
101723884,LOC101723884,ENSMUSG00000031628,Casp3
101698421,Rhob,ENSMUSG00000054364,Rhob
101699633,Hs1bp3,ENSMUSG00000020605,Hs1bp3
101701671,Ldah,ENSMUSG00000037669,Ldah
101703081,Apob,ENSMUSG00000020609,Apob
101704859,Klhl29,ENSMUSG00000020627,Klhl29
101724723,Atad2b,ENSMUSG00000052812,Atad2b
101725096,Mfsd2b,ENSMUSG00000037336,Mfsd2b
101706692,LOC101706692,ENSMUSG00000051721,BC068281
101710015,Fkbp1b,ENSMUSG00000020635,Fkbp1b
101709432,Sf3b6,ENSMUSG00000037361,Sf3b6
101709082,Pfn4,ENSMUSG00000020639,Pfn4
101708014,LOC101708014,ENSMUSG00000050545,Fam228b
101710870,Itsn2,ENSMUSG00000020640,Itsn2
101726578,Ncoa1,ENSMUSG00000020647,Ncoa1
101717026,Ptrhd1,ENSMUSG00000096199,Ptrhd1
101715402,Cenpo,ENSMUSG00000020652,Cenpo
101713887,Adcy3,ENSMUSG00000020654,Adcy3
101717374,Dnajc27,ENSMUSG00000020657,Dnajc27
101717711,Efr3b,ENSMUSG00000020658,Efr3b
101718053,Pomc,ENSMUSG00000020660,Pomc
101718745,Dnmt3a,ENSMUSG00000020661,Dnmt3a
101720491,Dtnb,ENSMUSG00000071454,Dtnb
101721544,Ccdc121,ENSMUSG00000050625,Ccdc121
101721898,Asxl2,ENSMUSG00000037486,Asxl2
101722490,Kif3c,ENSMUSG00000020668,Kif3c
101723412,Rab10,ENSMUSG00000020671,Rab10
101723767,Gareml,ENSMUSG00000044576,Garem2
101724137,Hadha,ENSMUSG00000025745,Hadha
101725212,Hadhb,ENSMUSG00000059447,Hadhb
101726575,Adgrf3,ENSMUSG00000067642,Adgrf3
101696807,Ept1,ENSMUSG00000075703,Selenoi
101697182,Drc1,ENSMUSG00000073102,Drc1
101698163,Otof,ENSMUSG00000062372,Otof
101699048,LOC101699048,ENSMUSG00000029182,1700001C02Rik
101696447,Cib4,ENSMUSG00000053194,Cib4
101699991,Kcnk3,ENSMUSG00000049265,Kcnk3
101699395,Slc35f6,ENSMUSG00000029175,Slc35f6
101700835,Cenpa,ENSMUSG00000029177,Cenpa
101701192,Dpysl5,ENSMUSG00000029168,Dpysl5
101702024,Mapre3,ENSMUSG00000029166,Mapre3
101702818,Tmem214,ENSMUSG00000038828,Tmem214
101704503,Agbl5,ENSMUSG00000029165,Agbl5
101703893,Ost4,ENSMUSG00000038803,Ost4
101704860,Emilin1,ENSMUSG00000029163,Emilin1
101705832,Khk,ENSMUSG00000029162,Khk
101705226,Cgref1,ENSMUSG00000029161,Cgref1
101707413,Preb,ENSMUSG00000045302,Preb
101697185,Prr30,ENSMUSG00000042888,Prr30
101708365,Tcf23,ENSMUSG00000006642,Tcf23
101709083,Slc5a6,ENSMUSG00000006641,Slc5a6
101708717,Atraid,ENSMUSG00000013622,Atraid
101710382,Cad,ENSMUSG00000013629,Cad
101711594,Slc30a3,ENSMUSG00000029151,Slc30a3
101711964,Dnajc5g,ENSMUSG00000053856,Dnajc5g
101698305,Trim54,ENSMUSG00000062077,Trim54
101712317,Ucn,ENSMUSG00000038676,Ucn
101712670,Mpv17,ENSMUSG00000107283,Mpv17
101713285,Gtf3c2,ENSMUSG00000106864,Gtf3c2
101715512,Eif2b4,ENSMUSG00000029145,Eif2b4
101714437,Snx17,ENSMUSG00000029146,Snx17
101713888,Znf513,ENSMUSG00000043059,Zfp513
101716550,Ppm1g,ENSMUSG00000029147,Ppm1g
101716899,Nrbp1,ENSMUSG00000029148,Nrbp1
101717247,Krtcap3,ENSMUSG00000029149,Krtcap3
101699050,Ift172,ENSMUSG00000038564,Ift172
101718165,Fndc4,ENSMUSG00000038552,Fndc4
101718746,Gckr,ENSMUSG00000059434,Gckr
101722370,Gpn1,ENSMUSG00000064037,Gpn1
101722013,Supt7l,ENSMUSG00000053134,Supt7l
101722718,Slc4a1ap,ENSMUSG00000029141,Slc4a1ap
101724495,Mrpl33,ENSMUSG00000106918,Mrpl33
101723768,Rbks,ENSMUSG00000029136,Rbks
101696560,Bre,ENSMUSG00000052139,Bre
101696928,Fosl2,ENSMUSG00000029135,Fosl2
101699397,Plb1,ENSMUSG00000029134,Plb1
101698044,Ppp1cb,ENSMUSG00000014956,Ppp1cb
101698914,Spdya,ENSMUSG00000052525,Spdya
101699515,Wdr43,ENSMUSG00000041057,Wdr43
101699882,Fam179a,ENSMUSG00000045761,Fam179a
101700838,LOC101700838,ENSMUSG00000044375,BC027072
101700836,Clip4,ENSMUSG00000024059,Clip4
101703312,Alk,ENSMUSG00000055471,Alk
101703666,Ypel5,ENSMUSG00000039770,Ypel5
101705087,Lbh,ENSMUSG00000024063,Lbh
101705833,Lclat1,ENSMUSG00000054469,Lclat1
101706183,Capn13,ENSMUSG00000043705,Capn13
101706922,Galnt14,ENSMUSG00000024064,Galnt14
101707648,Ehd3,ENSMUSG00000024065,Ehd3
101708017,Xdh,ENSMUSG00000024066,Xdh
101708836,Srd5a2,ENSMUSG00000038541,Srd5a2
101709217,Memo1,ENSMUSG00000058704,Memo1
101709570,Dpy30,ENSMUSG00000024067,Dpy30
101710272,Spast,ENSMUSG00000024068,Spast
101711477,Slc30a6,ENSMUSG00000024069,Slc30a6
101712438,Nlrc4,ENSMUSG00000039193,Nlrc4
101713643,Yipf4,ENSMUSG00000024072,Yipf4
101704045,Birc6,ENSMUSG00000024073,Birc6
101714933,Ttc27,ENSMUSG00000024078,Ttc27
101715513,Ltbp1,ENSMUSG00000001870,Ltbp1
101717811,Rasgrp3,ENSMUSG00000071042,Rasgrp3
101719310,Fam98a,ENSMUSG00000002017,Fam98a
101721302,Crim1,ENSMUSG00000024074,Crim1
101721661,Fez2,ENSMUSG00000056121,Fez2
101722372,Vit,ENSMUSG00000024076,Vit
101722720,Strn,ENSMUSG00000024077,Strn
101723059,Heatr5b,ENSMUSG00000039414,Heatr5b
101723885,Gpatch11,ENSMUSG00000050668,Gpatch11
101724844,Eif2ak2,ENSMUSG00000024079,Eif2ak2
101724250,Sult6b1,ENSMUSG00000038045,Sult6b1
106008912,LOC106008912,ENSMUSG00000062691,Cebpzos
101725601,Cebpz,ENSMUSG00000024081,Cebpz
101697184,Ndufaf7,ENSMUSG00000024082,Ndufaf7
101696445,Prkd3,ENSMUSG00000024070,Prkd3
101707285,Qpct,ENSMUSG00000024084,Qpct
101698553,Cdc42ep3,ENSMUSG00000036533,Cdc42ep3
101699275,Rmdn2,ENSMUSG00000036368,Rmdn2
101701066,LOC101701066,ENSMUSG00000024087,Cyp1b1
101701433,Atl2,ENSMUSG00000059811,Atl2
101702256,Hnrnpll,ENSMUSG00000024095,Hnrnpll
101702820,Galm,ENSMUSG00000035473,Galm
101704042,Srsf7,ENSMUSG00000024097,Srsf7
101703668,LOC101703668,ENSMUSG00000046196,Ttc39d
101705344,Gemin6,ENSMUSG00000055760,Gemin6
101709085,Dhx57,ENSMUSG00000035051,Dhx57
101707525,Morn2,ENSMUSG00000045257,Morn2
101706185,Arhgef33,ENSMUSG00000054901,Arhgef33
101707893,Sos1,ENSMUSG00000024241,Sos1
101708485,Cdkl4,ENSMUSG00000033966,Cdkl4
101709571,Map4k3,ENSMUSG00000024242,Map4k3
101710139,Tmem178a,ENSMUSG00000024245,Tmem178
101710506,Thumpd2,ENSMUSG00000024246,Thumpd2
101711105,Slc8a1,ENSMUSG00000054640,Slc8a1
101715304,Pkdcc,ENSMUSG00000024247,Pkdcc
101715651,Eml4,ENSMUSG00000032624,Eml4
101716432,LOC101716432,ENSMUSG00000024248,Cox7a2l
101716780,Kcng3,ENSMUSG00000045053,Kcng3
101711233,Mta3,ENSMUSG00000055817,Mta3
101717713,Haao,ENSMUSG00000000673,Haao
101718507,Zfp36l2,ENSMUSG00000045817,Zfp36l2
101719083,Thada,ENSMUSG00000024251,Thada
101719790,Plekhh2,ENSMUSG00000040852,Plekhh2
101722491,Dync2li1,ENSMUSG00000024253,Dync2li1
101721545,Abcg5,ENSMUSG00000040505,Abcg5
101723060,Abcg8,ENSMUSG00000024254,Abcg8
101724140,Lrpprc,ENSMUSG00000024120,Lrpprc
101724963,Ppm1b,ENSMUSG00000061130,Ppm1b
101712672,Slc3a1,ENSMUSG00000024131,Slc3a1
101726210,Prepl,ENSMUSG00000024127,Prepl
101725603,Camkmt,ENSMUSG00000071037,Camkmt
101698303,Six3,ENSMUSG00000038805,Six3
101698682,Six2,ENSMUSG00000024134,Six2
101700481,Srbd1,ENSMUSG00000024135,Srbd1
101700837,Prkce,ENSMUSG00000045038,Prkce
101701434,Epas1,ENSMUSG00000024140,Epas1
101714795,Tmem247,ENSMUSG00000037689,Tmem247
101702025,Rhoq,ENSMUSG00000024143,Rhoq
101702704,Pigf,ENSMUSG00000024145,Pigf
101702364,Cript,ENSMUSG00000024146,Cript
101703084,Socs5,ENSMUSG00000037104,Socs5
101704044,Mcfd2,ENSMUSG00000024150,Mcfd2
101703669,Ttc7a,ENSMUSG00000036918,Ttc7
101704406,LOC101704406,ENSMUSG00000036557,Stpg4
106008920,LOC106008920,ENSMUSG00000044581,4932415D10Rik
101706078,Epcam,ENSMUSG00000045394,Epcam
101706924,Msh2,ENSMUSG00000024151,Msh2
101707283,Kcnk12,ENSMUSG00000050138,Kcnk12
101708261,Msh6,ENSMUSG00000005370,Msh6
101708599,Fbxo11,ENSMUSG00000005371,Fbxo11
101710018,Foxn2,ENSMUSG00000034998,Foxn2
101710638,Ppp1r21,ENSMUSG00000034709,Ppp1r21
106007566,Ston1,ENSMUSG00000033855,Ston1
101710993,Gtf2a1l,ENSMUSG00000024154,Gtf2a1l
101718960,Lhcgr,ENSMUSG00000024107,Lhcgr
101719312,Fshr,ENSMUSG00000032937,Fshr
101713538,Nrxn1,ENSMUSG00000024109,Nrxn1
106008943,LOC106008943,ENSMUSG00000003477,Inmt
101722722,Crhr2,ENSMUSG00000003476,Crhr2
101723530,Gars,ENSMUSG00000029777,Gars
101723887,Ggct,ENSMUSG00000002797,Ggct
101724724,Nod1,ENSMUSG00000038058,Nod1
101726335,Znrf2,ENSMUSG00000058446,Znrf2
101696812,Mturn,ENSMUSG00000038065,Mturn
101697553,Plekha8,ENSMUSG00000005225,Plekha8
101699277,Fkbp14,ENSMUSG00000038074,Fkbp14
101699636,Scrn1,ENSMUSG00000019124,Scrn1
101725099,Wipf3,ENSMUSG00000086040,Wipf3
101699992,Prr15,ENSMUSG00000045725,Prr15
101701673,Chn2,ENSMUSG00000004633,Chn2
101702258,Cpvl,ENSMUSG00000052955,Cpvl
101702599,Tril,ENSMUSG00000043496,Tril
101703315,Creb5,ENSMUSG00000053007,9430076C15Rik
101703896,Jazf1,ENSMUSG00000063568,Jazf1
101704862,Tax1bp1,ENSMUSG00000004535,Tax1bp1
101705721,Hibadh,ENSMUSG00000029776,Hibadh
101706079,Evx1,ENSMUSG00000005503,Evx1
101725473,Hoxa13,ENSMUSG00000038203,Hoxa13
101706429,Hoxa11,ENSMUSG00000038210,Hoxa11
101707414,Hoxa10,ENSMUSG00000000938,Hoxa10
101706800,Hoxa9,ENSMUSG00000038227,Hoxa9
101708021,Hoxa7,ENSMUSG00000038236,Hoxa7
101708600,Hoxa3,ENSMUSG00000079560,Hoxa3
101710508,Hoxa6,ENSMUSG00000043219,Hoxa6
101710141,Hoxa4,ENSMUSG00000000942,Hoxa4
101711361,Hoxa2,ENSMUSG00000014704,Hoxa2
101711967,Hoxa1,ENSMUSG00000029844,Hoxa1
101713038,LOC101713038,ENSMUSG00000059182,Skap2
101713644,Snx10,ENSMUSG00000038301,Snx10
101714000,Cbx3,ENSMUSG00000029836,Cbx3
101715990,Hnrnpa2b1,ENSMUSG00000004980,Hnrnpa2b1
101715653,Nfe2l3,ENSMUSG00000029832,Nfe2l3
101717813,Npvf,ENSMUSG00000029831,Npvf
101718167,LOC101718167,ENSMUSG00000029828,4921507P07Rik
101718853,Osbpl3,ENSMUSG00000029822,Osbpl3
101720023,Dfna5,ENSMUSG00000029821,Dfna5
101719437,Mpp6,ENSMUSG00000038388,Mpp6
101720938,Npy,ENSMUSG00000029819,Npy
101699055,Stk31,ENSMUSG00000023403,Stk31
101722374,Fam221a,ENSMUSG00000047115,Fam221a
101723889,Ccdc126,ENSMUSG00000050786,Ccdc126
101724725,Tra2a,ENSMUSG00000029817,Tra2a
101726090,Igf2bp3,ENSMUSG00000029814,Igf2bp3
101725344,Malsu1,ENSMUSG00000029815,Malsu1
101726702,Gpnmb,ENSMUSG00000029816,Gpnmb
101699758,Nupl2,ENSMUSG00000048439,Nupl2
101697188,Klhl7,ENSMUSG00000028986,Klhl7
101699160,Fam126a,ENSMUSG00000028995,Fam126a
101699993,Tomm7,ENSMUSG00000028998,Tomm7
101702602,Il6,ENSMUSG00000025746,Il6
101700232,Rapgef5,ENSMUSG00000041992,Rapgef5
101701569,Cdca7l,ENSMUSG00000021175,Cdca7l
101701195,Dnah11,ENSMUSG00000018581,Dnah11
101704046,Sp4,ENSMUSG00000025323,Sp4
101702366,Sp8,ENSMUSG00000048562,Sp8
101705838,Abcb5,ENSMUSG00000072791,Abcb5
101703316,Itgb8,ENSMUSG00000025321,Itgb8
101703897,Macc1,ENSMUSG00000041886,Macc1
101704273,Tmem196,ENSMUSG00000048004,Tmem196
101704623,Twistnb,ENSMUSG00000020561,Twistnb
101705228,Ferd3l,ENSMUSG00000046518,Ferd3l
101705596,Twist1,ENSMUSG00000035799,Twist1
101705971,Hdac9,ENSMUSG00000004698,Hdac9
101708022,Snx13,ENSMUSG00000020590,Snx13
101708722,Ahr,ENSMUSG00000019256,Ahr
101710020,Agr2,ENSMUSG00000020581,Agr2
101710386,Tspan13,ENSMUSG00000020577,Tspan13
101710739,Bzw2,ENSMUSG00000020547,Bzw2
101711362,Ankmy2,ENSMUSG00000036188,Ankmy2
101707288,Lrrc72,ENSMUSG00000020545,Lrrc72
101712320,Sostdc1,ENSMUSG00000036169,Sostdc1
101708024,Ispd,ENSMUSG00000043153,Ispd
101712917,Meox2,ENSMUSG00000036144,Meox2
106008946,Agmo,ENSMUSG00000050103,Agmo
101713287,Dgkb,ENSMUSG00000036095,Dgkb
101714796,Etv1,ENSMUSG00000004151,Etv1
101717601,Arl4a,ENSMUSG00000047446,Arl4a
101718855,Scin,ENSMUSG00000002565,Scin
101719438,Lsmem1,ENSMUSG00000071342,Lsmem1
101719793,Ifrd1,ENSMUSG00000001627,Ifrd1
101720723,Znf277,ENSMUSG00000055917,Zfp277
101721066,Dock4,ENSMUSG00000035954,Dock4
101722832,Immp2l,ENSMUSG00000056899,Immp2l
101722493,Lrrn3,ENSMUSG00000036295,Lrrn3
101724252,Dnajb9,ENSMUSG00000014905,Dnajb9
101725854,Pnpla8,ENSMUSG00000036257,Pnpla8
101696564,Nrcam,ENSMUSG00000020598,Nrcam
101700233,Lamb1,ENSMUSG00000002900,Lamb1
101699518,Dld,ENSMUSG00000020664,Dld
101701069,Slc26a3,ENSMUSG00000001225,Slc26a3
101701435,Cbll1,ENSMUSG00000020659,Cbll1
101702473,Slc26a4,ENSMUSG00000020651,Slc26a4
101703087,Bcap29,ENSMUSG00000020650,Bcap29
101705464,Cog5,ENSMUSG00000035933,Cog5
106008932,LOC106008932,ENSMUSG00000026734,4921504E06Rik
101704863,Gpr22,ENSMUSG00000044067,Gpr22
101706080,Hbp1,ENSMUSG00000002996,Hbp1
101706694,Prkar2b,ENSMUSG00000002997,Prkar2b
101707055,Pik3cg,ENSMUSG00000020573,Pik3cg
101708140,Ccdc71l,ENSMUSG00000090946,Ccdc71l
101708723,Nampt,ENSMUSG00000020572,Nampt
101709328,Sypl1,ENSMUSG00000020570,Sypl
101710142,Cdhr3,ENSMUSG00000035860,Cdhr3
101710740,Atxn7l1,ENSMUSG00000020564,Atxn7l1
101713645,LOC101713645,ENSMUSG00000020562,Efcab10
101712551,Rint1,ENSMUSG00000028999,Rint1
101714237,Pus7,ENSMUSG00000057541,Pus7
101715406,Srpk2,ENSMUSG00000062604,Srpk2
101712321,Kmt2e,ENSMUSG00000029004,Kmt2e
101718056,Lhfpl3,ENSMUSG00000106379,Lhfpl3
101718856,Orc5,ENSMUSG00000029012,Orc5
101719888,Reln,ENSMUSG00000042453,Reln
101720844,Slc26a5,ENSMUSG00000029015,Slc26a5
101721422,Psmc2,ENSMUSG00000028932,Psmc2
101722375,Dnajc2,ENSMUSG00000029014,Dnajc2
101721772,Pmpcb,ENSMUSG00000029017,Pmpcb
101722949,Napepld,ENSMUSG00000044968,Napepld
101724253,Armc10,ENSMUSG00000038525,Armc10
101726579,Fbxl13,ENSMUSG00000048520,Fbxl13
101726213,Lrrc17,ENSMUSG00000039883,Lrrc17
101725605,Fam185a,ENSMUSG00000047221,Fam185a
101696448,Ccdc146,ENSMUSG00000064280,Ccdc146
106008939,Fgl2,ENSMUSG00000039899,Fgl2
101697045,Gsap,ENSMUSG00000039934,Gsap
101697685,Ptpn12,ENSMUSG00000028771,Ptpn12
101714106,Rsbn1l,ENSMUSG00000039968,Rsbn1l
101698687,Tmem60,ENSMUSG00000045435,Tmem60
101699054,Phtf2,ENSMUSG00000039987,Phtf2
101701319,Magi2,ENSMUSG00000040003,Magi2
101702965,Gnai1,ENSMUSG00000057614,Gnai1
101703534,Gnat3,ENSMUSG00000028777,Gnat3
101703900,Cd36,ENSMUSG00000002944,Cd36
101705229,Sema3c,ENSMUSG00000028780,Sema3c
101715516,LOC101715516,ENSMUSG00000109903,RP24-388A6.3
101707056,Hgf,ENSMUSG00000028864,Hgf
101708369,Cacna2d1,ENSMUSG00000040118,Cacna2d1
101709434,Pclo,ENSMUSG00000061601,Pclo
101710144,Sema3e,ENSMUSG00000063531,Sema3e
101710511,Sema3a,ENSMUSG00000028883,Sema3a
101711108,Sema3d,ENSMUSG00000040254,Sema3d
101713039,Grm3,ENSMUSG00000003974,Grm3
101713406,Kiaa1324l,ENSMUSG00000056004,9330182L06Rik
101715156,Dmtf1,ENSMUSG00000042508,Dmtf1
101714797,Tmem243,ENSMUSG00000079659,Tmem243
101716437,Crot,ENSMUSG00000003623,Crot
101717251,Abcb4,ENSMUSG00000042476,Abcb4
101722833,Vopp1,ENSMUSG00000037788,Vopp1
101723181,Lancl2,ENSMUSG00000062190,Lancl2
101723771,Egfr,ENSMUSG00000020122,Egfr
101724375,Sec61g,ENSMUSG00000078974,Sec61g
101724726,Vstm2a,ENSMUSG00000048834,Vstm2a
101707777,Cobl,ENSMUSG00000020173,Cobl
101725734,Grb10,ENSMUSG00000020176,Grb10
101697555,Ddc,ENSMUSG00000020182,Ddc
101698918,Fignl1,ENSMUSG00000035455,Fignl1
101699759,Ikzf1,ENSMUSG00000018654,Ikzf1
101708489,LOC101708489,ENSMUSG00000020191,4930415F15Rik
101701072,Zpbp,ENSMUSG00000020193,Zpbp
101708844,Vwc2,ENSMUSG00000050830,Vwc2
101701781,Abca13,ENSMUSG00000004668,Abca13
101702131,Upp1,ENSMUSG00000020407,Upp1
101703430,LOC101703430,ENSMUSG00000040978,Gm11992
101704408,Sun3,ENSMUSG00000040985,Sun3
101704977,Hus1,ENSMUSG00000020413,Hus1
101709924,Pkd1l1,ENSMUSG00000046634,Pkd1l1
101706802,Tns3,ENSMUSG00000020422,Tns3
101710997,Igfbp3,ENSMUSG00000020427,Igfbp3
101708601,Igfbp1,ENSMUSG00000020429,Igfbp1
101709220,LOC101709220,ENSMUSG00000087512,Gm11985
101711366,Adcy1,ENSMUSG00000020431,Adcy1
101710513,Ramp3,ENSMUSG00000041046,Ramp3
101710872,Tbrg4,ENSMUSG00000000384,Tbrg4
101712805,Nacad,ENSMUSG00000041073,Nacad
101711971,Ccm2,ENSMUSG00000000378,Ccm2
101712802,Myo1g,ENSMUSG00000020437,Myo1g
101713182,Purb,ENSMUSG00000094483,Purb
101713540,LOC101713540,ENSMUSG00000041126,H2afv
101714107,Ppia,ENSMUSG00000071866,Ppia
101714443,Zmiz2,ENSMUSG00000041164,Zmiz2
101716205,Ogdh,ENSMUSG00000020456,Ogdh
101715864,Tmed4,ENSMUSG00000004394,Tmed4
101717253,Ddx56,ENSMUSG00000004393,Ddx56
101718169,Npc1l1,ENSMUSG00000020447,Npc1l1
101717815,Nudcd3,ENSMUSG00000053838,Nudcd3
101718749,Camk2b,ENSMUSG00000057897,Camk2b
101720497,Ykt6,ENSMUSG00000002741,Ykt6
101721664,Gck,ENSMUSG00000041798,Gck
101721307,Myl7,ENSMUSG00000020469,Myl7
101722261,Pold2,ENSMUSG00000020471,Pold2
101722619,Aebp1,ENSMUSG00000020473,Aebp1
101722951,Polm,ENSMUSG00000020474,Polm
101723534,Pgam2,ENSMUSG00000020475,Pgam2
101723892,Dbnl,ENSMUSG00000020476,Dbnl
101725736,Ube2d4,ENSMUSG00000109911,Gm45525
101696326,LOC101696326,ENSMUSG00000049680,Urgcp
101726458,Mrps24,ENSMUSG00000020477,Mrps24
101701073,LOC101701073,ENSMUSG00000032425,Zfp949
101700712,14-Sep,ENSMUSG00000034219,14-Sep
101697932,LOC101697932,ENSMUSG00000034211,Mrps17
101702030,Gbas,ENSMUSG00000029432,Gbas
101703536,Psph,ENSMUSG00000029446,Psph
101705231,Cct6a,ENSMUSG00000020698,Cct6b
101706082,Sumf2,ENSMUSG00000025538,Sumf2
101707775,Phkg1,ENSMUSG00000025537,Phkg1
101707417,Chchd2,ENSMUSG00000070493,Chchd2
101709573,Gusb,ENSMUSG00000025534,Gusb
101709923,Asl,ENSMUSG00000025533,Asl
